timestamp,request_id,agent_success,dijkstra_success,agent_hops,dijkstra_hops,agent_latency,agent_uplink,agent_downlink,agent_reliability,agent_cpu,agent_power,dijkstra_latency,dijkstra_uplink,dijkstra_downlink,dijkstra_reliability,dijkstra_cpu,dijkstra_power
1761798347.820374,req_24s7egtep,True,True,1,1,10.510873136728272,0.19,0.21,0.8200487962091432,2,5,10.510873136728272,0.19,0.21,0.8200487962091432,2,5
1761798348.818749,req_sectk29e4,True,True,1,1,6.673531918284613,0.37,0.35,0.8920374624173979,5,6,4.845123340233606,0.37,0.35,0.9527293245773037,5,6
1761798349.8218791,req_fj252sz6h,True,True,1,1,5.6547813172038985,1.31,0.87,0.8926398102832941,11,20,5.6547813172038985,1.31,0.87,0.8926398102832941,11,20
1761798350.82235,req_i69xlg8ag,True,True,1,1,14.339845577187297,0.08,0.09,0.7144555886558163,3,4,14.339845577187297,0.08,0.09,0.7144555886558163,3,4
1761798351.819666,req_j8fqphyf5,True,True,1,1,7.234167915009456,2.55,8.15,0.9227194502202376,20,31,7.234167915009456,2.55,8.15,0.9227194502202376,20,31
1761798352.828052,req_jrt7x9u3h,True,True,3,3,52.36650369473932,0.2,0.34,0.8672011602208668,3,5,33.497315012129285,0.2,0.34,0.8447315014936227,3,5
1761798353.817007,req_g0lwlyxye,True,True,1,1,5.384545200225125,0.8,1.99,0.9013662355562471,11,20,5.384545200225125,0.8,1.99,0.9013662355562471,11,20
1761798354.820736,req_f54b01bnf,True,True,1,1,11.151237133628632,0.12,0.14,0.8013603669171825,1,2,11.151237133628632,0.12,0.14,0.8013603669171825,1,2
1761798355.820029,req_zb7uq3xrg,True,True,1,1,13.132232991302121,1.63,11.58,0.7462009182057862,23,37,5.996804345781154,1.63,11.58,0.9647512755125315,23,37
1761798356.818242,req_9taiar2yj,True,True,1,1,11.842791254857172,2,13.35,0.7816560373190364,15,35,8.41147583216934,2,13.35,0.8844289203888852,15,35
1761798357.816258,req_8uq4wurhe,True,True,1,1,6.214029506177207,0.26,0.46,0.9069163482044734,6,7,6.214029506177207,0.26,0.46,0.9069163482044734,6,7
1761798358.822578,req_en4yikuai,True,True,1,1,7.182738043034705,2.38,13.24,0.9244294250749056,15,60,6.710458990838717,2.38,13.24,0.9402809892339662,15,60
1761798359.8213031,req_lxkk00o8s,True,True,1,1,9.918436783861369,0.22,0.44,0.8377263993615053,4,5,9.333503244525192,0.22,0.44,0.8555539571000812,4,5
1761798360.827796,req_87o4uyisw,True,True,4,3,52.97697085697756,4.61,10.44,0.7859571907107714,16,34,33.439407983981795,4.61,10.44,0.8479295713208254,16,34
1761798361.818675,req_hij559ic7,True,True,1,1,12.636738842532337,0.29,0.36,0.7196987204732906,5,8,10.955953568836707,0.29,0.36,0.7645909236720778,5,8
1761798362.822421,req_q9wci85jo,True,True,1,1,8.046605613332149,0.27,0.3,0.8490155288536322,4,10,8.046605613332149,0.27,0.3,0.8490155288536322,4,10
1761798363.8264818,req_fix7xdx0i,True,True,3,3,38.35162159995352,2.93,12.77,0.8043470980899885,35,36,31.93559026656493,2.93,12.77,0.8759934379728963,35,36
1761798364.818836,req_v7reij4sp,True,True,1,1,7.542403410637684,0.13,0.45,0.9125371128072597,3,2,7.542403410637684,0.13,0.45,0.9125371128072597,3,2
1761798365.818804,req_c5gheco55,True,True,1,1,7.631639692087275,1.09,1.68,0.8313212063427304,10,18,7.631639692087275,1.09,1.68,0.8313212063427304,10,18
1761798366.816056,req_uv89r5o8h,True,True,1,1,8.121669287430276,1.91,5.58,0.8937045009055465,18,24,8.121669287430276,1.91,5.58,0.8937045009055465,18,24
1761798367.837466,req_py11m2wx1,True,True,5,4,54.379640152051884,0.12,0.38,0.8064943726481012,3,6,40.12329747887,0.12,0.38,0.8299671598554852,3,6
1761798368.825975,req_cw0f8b66n,True,True,3,3,28.39710945429902,0.27,0.18,0.8473910027391767,3,7,23.48159787294376,0.27,0.18,0.8512442846060337,3,7
1761798369.81745,req_pnqb67qez,True,True,1,1,8.728505477003397,0.27,0.26,0.8743922571765382,1,2,8.728505477003397,0.27,0.26,0.8743922571765382,1,2
1761798370.820672,req_tfswcbimy,True,True,1,1,10.652798645176325,0.41,0.15,0.7729810456295374,4,5,10.652798645176325,0.41,0.15,0.7729810456295374,4,5
1761798371.8220348,req_d4vv36lx3,True,True,1,1,9.364689231213067,1.72,17.38,0.8545939694924013,17,13,8.18498097464547,1.72,17.38,0.8916698706384281,17,13
1761798372.819725,req_ajqsdx4i9,True,True,1,1,9.114047490599635,0.3,0.32,0.8623399524592055,3,5,9.114047490599635,0.3,0.32,0.8623399524592055,3,5
1761798373.81859,req_4gprg08r8,True,True,1,1,7.298730633173076,0.1,0.26,0.872184493101504,3,6,7.298730633173076,0.1,0.26,0.872184493101504,3,6
1761798374.822688,req_udbjz8h9b,True,True,1,1,11.600314750828254,0.06,0.17,0.7885091005640825,3,2,9.794415701538574,0.06,0.17,0.8414750079018228,3,2
1761798375.821564,req_lkaon54jw,True,True,1,1,7.183934799724955,2.53,5.86,0.9243895985172719,16,29,7.183934799724955,2.53,5.86,0.9243895985172719,16,29
1761798376.819745,req_8u1b271mh,True,True,1,1,8.71927992965442,0.19,0.12,0.8746827083042655,3,4,8.71927992965442,0.19,0.12,0.8746827083042655,3,4
1761798377.8147168,req_jt75ksyfy,True,True,1,1,10.191583146220498,2.17,5.21,0.829529179077947,14,49,9.735302427437556,2.17,5.21,0.843267638995059,14,49
1761798378.8201568,req_iptp5caso,True,True,1,1,10.874992987434652,0.46,0.25,0.7668226364717842,6,9,10.874992987434652,0.46,0.25,0.7668226364717842,6,9
1761798379.818965,req_zeuj17vln,True,True,1,1,10.331693707465433,2.07,11.2,0.8253555849311087,19,35,9.707340492661121,2.07,11.2,0.8441169245913194,19,35
1761798380.8204951,req_19l8n3i99,True,True,1,1,7.710753079150799,0.06,0.15,0.9070233265418924,1,5,7.710753079150799,0.06,0.15,0.9070233265418924,1,5
1761798381.820122,req_9i8zq2p0y,True,True,1,1,10.620748743075623,0.1,0.19,0.8168114821494714,1,4,10.620748743075623,0.1,0.19,0.8168114821494714,1,4
1761798382.8234,req_2am6ei5xn,True,True,1,1,11.253761347034303,2.59,8.43,0.7984081002016219,11,43,5.463150070030042,2.59,8.43,0.9834648293233942,11,43
1761798383.819405,req_2cb5et3py,True,True,1,1,9.121354495485868,9.57,97.5,0.8621131418911564,30,77,9.121354495485868,9.57,97.5,0.8621131418911564,30,77
1761798384.817229,req_vbiumchni,True,True,1,1,11.647721935168939,0.24,0.26,0.7457849510797337,2,8,7.546280678463427,0.24,0.26,0.8644462897943268,2,8
1761798385.8187819,req_k0p21njev,True,True,1,1,9.834805666638516,0.14,0.23,0.7960820631842978,2,5,9.834805666638516,0.14,0.23,0.7960820631842978,2,5
1761798386.819849,req_zq865ugxj,True,True,1,1,13.86179087503177,2.89,14.44,0.7268577617881465,11,29,11.161364736331558,2.89,14.44,0.8010682492335033,11,29
1761798387.826275,req_sipet5ipd,True,True,4,3,50.24109923632329,0.12,0.42,0.7679091758100715,4,8,31.2233190191195,0.12,0.42,0.8417934119721094,4,8
1761798388.817154,req_1u7bopuk7,True,True,1,1,6.819422267645431,0.27,0.42,0.9365997945076038,3,6,6.819422267645431,0.27,0.42,0.9365997945076038,3,6
1761798389.827094,req_jbo2es0i1,True,True,5,3,54.5523645502761,1.95,1.91,0.8154757383668043,12,13,27.289952766163616,1.95,1.91,0.8846753662968839,12,13
1761798390.8178859,req_ssxyttuvn,True,True,1,1,13.271763737250547,0.17,0.32,0.7424620694388381,3,5,13.271763737250547,0.17,0.32,0.7424620694388381,3,5
1761798391.818557,req_n7fc2lcg8,True,True,1,1,8.659381119195563,0.33,0.43,0.8304913874588067,2,5,8.659381119195563,0.33,0.43,0.8304913874588067,2,5
1761798392.823234,req_jyyqh0ryp,True,True,1,1,11.944001821892698,2.41,5.58,0.7788131929027128,12,13,10.629207089815438,2.41,5.58,0.8165628005226957,12,13
1761798393.818086,req_hjmmdpvfu,True,True,1,1,7.536319549335865,2.42,11.45,0.9127369976679275,7,27,7.442399852889347,2.42,11.45,0.9158282840544448,7,27
1761798394.822467,req_p6cfyom28,True,True,1,1,6.9727968041099855,0.69,0.5,0.8512744623570806,7,13,6.9727968041099855,0.69,0.5,0.8512744623570806,7,13
1761798395.819149,req_pann01juh,True,True,1,1,6.306866103832864,1.61,0.98,0.8719290877757675,9,11,6.306866103832864,1.61,0.98,0.8719290877757675,9,11
1761798396.815395,req_9noi6r5bm,True,True,1,1,9.47673577760511,2.68,11.99,0.8511537576038389,16,39,8.63857655199644,2.68,11.99,0.8772276379955488,16,39
1761798397.816449,req_rtd644n6e,True,True,1,1,6.969258247680991,0.4,0.32,0.8825910727493006,3,5,4.936646973176998,0.4,0.32,0.9495953893730237,3,5
1761798398.8169842,req_1m7g57mrh,True,True,1,1,7.044647143209431,0.9,1.75,0.8490753907395777,15,13,7.044647143209431,0.9,1.75,0.8490753907395777,15,13
1761798399.8164961,req_bq3c2knnk,True,True,1,1,7.919679634946647,0.15,0.06,0.9002268725100432,3,1,7.919679634946647,0.15,0.06,0.9002268725100432,3,1
1761798400.816818,req_z8dgrs2ly,True,True,1,1,13.479292960025692,3.32,18.05,0.736935766050241,10,23,9.34900810943192,3.32,18.05,0.8550765414063524,10,23
1761798401.8182988,req_l2mzs84od,True,True,1,1,6.24963911310806,0.38,0.33,0.9057544754441377,5,6,6.24963911310806,0.38,0.33,0.9057544754441377,5,6
1761798402.824279,req_ebht7yrrw,True,True,3,3,34.28245721503016,0.48,0.44,0.8142745646357906,2,7,29.734855924382988,0.48,0.44,0.8678494312417254,2,7
1761798404.640568,req_9knuc53q3,True,True,1,1,8.05773123300856,0.16,0.06,0.895763972383625,1,4,7.581410438839624,0.16,0.06,0.9112565791221253,1,4
1761798404.744651,req_55452dedl,True,True,1,1,13.047111649890422,1.39,9.77,0.748491059764602,15,41,6.694399109719486,1.39,9.77,0.9408247752479239,15,41
1761798404.817496,req_u49rvyjxc,True,True,1,1,7.723392831598973,0.15,0.06,0.9066106966174944,1,2,7.723392831598973,0.15,0.06,0.9066106966174944,1,2
1761798404.837165,req_qe4ucnviv,True,True,1,1,6.7402286132155105,1.05,1.41,0.8584316391382292,10,18,6.7402286132155105,1.05,1.41,0.8584316391382292,10,18
1761798404.888926,req_ta55c11ip,True,True,1,1,11.29400057704841,0.21,0.25,0.7972523537391812,2,3,8.687837515338249,0.21,0.25,0.8756733457630441,2,3
1761798404.938174,req_okqyutd0t,True,True,1,1,6.780711419081426,3.51,13.51,0.9379059410341118,16,12,6.780711419081426,3.51,13.51,0.9379059410341118,16,12
1761798405.002985,req_s1xmmv1y3,True,True,1,1,9.804651940141666,2.27,8.33,0.8411649776265817,19,31,7.7130426751406995,2.27,8.33,0.9069485678119829,19,31
1761798405.0381591,req_r6nxrya9n,True,True,1,1,9.043686827267827,2.56,5.65,0.8645270143847679,30,35,8.138691474201512,2.56,5.65,0.893157007696672,30,35
1761798405.092014,req_yjxzoswj3,True,True,1,1,5.897529075542641,1.18,2,0.884873088820943,6,18,5.4462785999907375,1.18,2,0.8993652613871426,6,18
1761798405.139091,req_xl14s4gon,True,True,1,1,10.146868799423224,1.29,13.21,0.830865561181633,21,30,10.146868799423224,1.29,13.21,0.830865561181633,21,30
1761798405.2066948,req_ck0sr81e4,True,True,1,1,10.234133138585763,0.26,0.09,0.8282594792206478,1,4,10.234133138585763,0.26,0.09,0.8282594792206478,1,4
1761798405.2377548,req_pucbsjlwr,True,True,1,1,5.301627566883019,0.27,0.4,0.9371999812004315,6,10,5.301627566883019,0.27,0.4,0.9371999812004315,6,10
1761798405.3000371,req_c8nao1yyj,True,True,4,3,47.27044474208954,2.97,12.48,0.8072919048362396,34,27,32.29599129633231,2.97,12.48,0.8743024025131552,34,27
1761798405.335149,req_d0hk0jqiy,True,True,1,1,4.479539655370672,1.27,0.74,0.9312165516791978,7,14,4.479539655370672,1.27,0.74,0.9312165516791978,7,14
1761798405.4110599,req_ld7dkrfop,True,True,1,1,6.84254758529544,0.67,1.67,0.855275437269778,15,10,6.84254758529544,0.67,1.67,0.855275437269778,15,10
1761798405.4365299,req_tka594sla,True,True,1,1,8.166595912440108,2.21,12.98,0.8922602286020789,29,60,8.166595912440108,2.21,12.98,0.8922602286020789,29,60
1761798405.492704,req_0zn8o91ct,True,True,1,1,7.10181692303366,3.33,16.22,0.9271263625930937,14,19,5.910456784100374,3.33,16.22,0.9677548825982625,14,19
1761798405.543944,req_gajkh0i3m,True,True,3,3,32.67677018562505,1.56,9.62,0.8514426071238704,16,21,30.02774922078672,1.56,9.62,0.8600232680228812,16,21
1761798405.588806,req_0o6683dun,True,True,1,1,4.953247346161031,0.49,0.33,0.9490280679540466,3,9,4.953247346161031,0.49,0.33,0.9490280679540466,3,9
1761798405.6636858,req_wn0f2iro6,True,True,2,2,50.45809316235716,15.26,90.62,0.6878096911186437,22,61,48.921078391934856,15.26,90.62,0.6882855838213674,22,61
1761798405.775043,req_5rc1lrilw,True,True,1,1,7.822314622194801,0.24,0.32,0.8558986354359177,6,7,7.822314622194801,0.24,0.32,0.8558986354359177,6,7
1761798405.790838,req_n8i530sn1,True,True,1,1,8.565440025864312,0.18,0.2,0.8795403469970926,1,4,8.565440025864312,0.18,0.2,0.8795403469970926,1,4
1761798405.869365,req_jtpckl2u5,True,True,1,1,7.7482628205985655,1.3,14.48,0.9057993535475055,14,39,7.161870428012301,1.3,14.48,0.9251241489372575,14,39
1761798405.892545,req_i5a1jpszz,True,True,1,1,9.94692832185651,1.78,7.11,0.8368675877889942,26,22,8.56269274421905,1.78,7.11,0.8796273397207616,26,22
1761798405.9495559,req_6a876fbsl,True,True,3,3,51.216172865442125,2.67,13.25,0.8725893817708542,30,44,32.77091207947519,2.67,13.25,0.8649735777204821,30,44
1761798406.0000389,req_0hes0u75f,True,True,6,4,47.52503200979741,0.23,0.42,0.8530720900426697,4,8,38.1573930854663,0.23,0.42,0.8719705177909123,4,8
1761798406.076399,req_khi4995bj,False,False,0,0,0,1.08,1.3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1761798406.093832,req_c0weoflbs,True,True,1,1,13.20816803467059,14.82,28.42,0.7441638430443119,23,55,5.935184075211284,14.82,28.42,0.966893787479603,23,55
1761798406.144463,req_ddez3avbh,True,True,1,1,13.269998470977724,1.02,5.08,0.7425092540951059,30,34,13.269998470977724,1.02,5.08,0.7425092540951059,30,34
1761798406.1908438,req_h2npdnysv,True,True,1,1,8.310742650553198,0.63,1.64,0.8112437335592093,8,19,8.310742650553198,0.63,1.64,0.8112437335592093,8,19
1761798406.279361,req_ljmfij43k,True,True,1,1,7.023983479984361,2.46,6.58,0.9297278172641009,28,30,7.023983479984361,2.46,6.58,0.9297278172641009,28,30
1761798406.305254,req_9i37txlc2,True,True,3,3,34.38753174847059,1.87,9.32,0.8238766581988869,31,38,31.436964700016457,1.87,9.32,0.842311657172004,31,38
1761798406.353961,req_s5h8yqjoz,True,True,4,4,44.01408233037013,0.14,0.05,0.8244105142680833,3,2,44.01408233037013,0.14,0.05,0.8244105142680833,3,2
1761798406.38498,req_ucpgvcd8q,True,True,1,1,10.142223822583112,15.61,99.3,0.8310045094451174,40,65,10.093758993557014,15.61,99.3,0.8324556567027915,40,65
1761798406.4888508,req_bd0kh1jbh,True,True,1,1,6.748416827835226,0.27,0.1,0.9389969895443516,1,3,6.748416827835226,0.27,0.1,0.9389969895443516,1,3
1761798406.53846,req_h2mfct7ih,True,True,1,1,10.9441964247765,2.43,5.32,0.8073555936328844,22,48,10.67744782850628,2.43,5.32,0.8151459338546588,22,48
1761798406.599662,req_ai7n9yd3g,True,True,4,4,48.203642986532955,1.52,17.88,0.795574121847852,10,16,44.39078545797479,1.52,17.88,0.8070087996232143,10,16
1761798406.684445,req_79p8gutob,True,True,1,1,3.2384873219813697,1.57,0.54,0.9737647409395216,9,13,3.2384873219813697,1.57,0.54,0.9737647409395216,9,13
1761798406.7560132,req_xg7cxkq4e,True,True,1,1,6.4504372940438,0.49,0.47,0.89923062480711,5,6,6.4504372940438,0.49,0.47,0.89923062480711,5,6
1761798406.785603,req_12ca7kexo,True,True,1,1,10.227163701243185,1.08,6.64,0.8284673153841554,16,30,10.227163701243185,1.08,6.64,0.8284673153841554,16,30
1761798406.880376,req_dbjb4bq8k,True,True,1,1,10.348138555336744,0.21,0.3,0.7815055808118361,5,10,8.356928882711504,0.21,0.3,0.8395834191199808,5,10
1761798406.926819,req_t19xy6aef,True,True,1,1,7.943929674513149,0.25,0.21,0.8994413161138819,1,5,7.943929674513149,0.25,0.21,0.8994413161138819,1,5
1761798406.956276,req_9cevugfma,True,True,1,1,11.748287626655316,1.89,1.58,0.7168143811319382,9,13,11.748287626655316,1.89,1.58,0.7168143811319382,9,13
1761798407.099033,req_jy65elfpd,True,True,1,1,8.929903467764014,0.1,0.25,0.8680755535586447,3,3,8.929903467764014,0.1,0.25,0.8680755535586447,3,3
1761798407.116267,req_0xgylsuxy,True,True,1,1,10.075316357798958,2.5,8.86,0.8330085365732061,29,42,9.340010048151857,2.5,8.86,0.8553535713933943,29,42
1761798407.1675498,req_j4i12duv8,True,True,1,1,6.781709731726717,12.96,87.47,0.9378722339988214,23,54,6.781709731726717,12.96,87.47,0.9378722339988214,23,54
1761798407.2136362,req_ictc9io1i,True,True,3,3,45.99110894268887,0.36,0.37,0.888491250962049,3,5,28.48640235303822,0.36,0.37,0.8879487087105957,3,5
1761798407.2933319,req_wjmw6bszc,True,True,1,1,7.013088176777505,2.19,12.16,0.9300925567833644,31,49,6.7589577002546655,2.19,12.16,0.9386407346340179,31,49
1761798407.349204,req_6nwtph87c,True,True,3,3,26.013093969324665,0.68,0.77,0.8639451539015144,12,14,26.013093969324665,0.68,0.77,0.8639451539015144,12,14
1761798407.371113,req_hxukh927m,True,True,4,3,41.42856607044296,13.58,32.57,0.845916003111879,45,73,32.94014802723714,13.58,32.57,0.8612504300884487,45,73
1761798407.431606,req_91ivf61lx,True,True,3,3,36.611954797420374,0.2,0.4,0.8250861689374576,3,2,32.299457654624376,0.2,0.4,0.8729164262019732,3,2
1761798407.466082,req_fwdvt1zd8,True,True,1,1,11.46739422631293,7.93,56.46,0.7922912680018084,49,75,7.245259761116397,7.93,56.46,0.922351075935146,49,75
1761798407.5600169,req_pt1m80okj,True,True,1,1,13.837478554620168,2.55,8.29,0.7274942178312724,19,25,13.837478554620168,2.55,8.29,0.7274942178312724,19,25
1761798407.583009,req_z4jwta47b,True,True,1,1,7.186139538700406,3.88,13.64,0.9243162320689313,18,37,7.186139538700406,3.88,13.64,0.9243162320689313,18,37
1761798407.623272,req_8omwa48am,True,True,1,1,10.608783458532113,0.19,0.23,0.8171633996831954,3,2,9.022131654969584,0.19,0.23,0.8651981357766173,3,2
1761798407.6352499,req_nzuk8z64g,True,True,1,1,10.860016135999516,3.4,16.19,0.8098059880785977,8,16,10.464615725235896,3.4,16.19,0.821415533930748,8,16
1761798407.6815512,req_o2ouhhher,True,True,1,1,6.200859368234518,0.09,0.06,0.9576901981804002,3,4,6.200859368234518,0.09,0.06,0.9576901981804002,3,4
1761798407.76455,req_d80p3zuia,True,True,1,1,7.440811913563389,18.61,21.19,0.9158806396218356,50,52,7.440811913563389,18.61,21.19,0.9158806396218356,50,52
1761798407.838225,req_pm45it0t0,True,True,1,1,8.148184790776043,0.16,0.19,0.892851815050776,1,1,8.148184790776043,0.16,0.19,0.892851815050776,1,1
1761798407.887073,req_9eg4vo3yb,True,True,1,1,8.445418205004813,14.15,56.19,0.8833488742093688,47,77,6.62254998918128,14.15,56.19,0.9432614327565584,47,77
1761798407.9108322,req_cfavyg3jp,True,True,1,1,10.265651624308678,1.26,8.82,0.827320214752363,32,42,9.644702374077632,1.26,8.82,0.8460225325871789,32,42
1761798407.992985,req_2scwv7qcs,True,True,4,4,49.78244974391024,5.61,83.44,0.7922386348843449,42,41,42.854737859962576,5.61,83.44,0.8073191932112311,42,41
1761798408.026129,req_b0n3g1768,True,True,1,1,3.0174748468817456,1.17,1.13,0.9815433545759833,12,10,3.0174748468817456,1.17,1.13,0.9815433545759833,12,10
1761798408.106194,req_84jamrojp,True,True,4,4,48.78761674030282,3.85,12.54,0.7876597220272974,7,26,44.924952675861476,3.85,12.54,0.7991381112058327,7,26
1761798408.114378,req_avv1zw5ba,True,True,1,1,11.800589948993,2.36,9.72,0.7828444684490848,26,48,11.800589948993,2.36,9.72,0.7828444684490848,26,48
1761798408.203818,req_g16h7pkdj,True,True,3,3,30.11237847126419,2.19,8.06,0.8426226389317186,30,54,26.794208313650792,2.19,8.06,0.8522362675288725,30,54
1761798408.247519,req_6eynyps7d,True,True,1,1,9.699887774207903,3.88,11.13,0.8443434297434856,15,34,9.699887774207903,3.88,11.13,0.8443434297434856,15,34
1761798408.298242,req_kln2s3ypz,True,True,1,1,9.268278127171943,0.12,0.14,0.8575652473967229,2,2,9.268278127171943,0.12,0.14,0.8575652473967229,2,2
1761798408.3109188,req_srgdfo55u,True,True,1,1,9.988209521270974,2.08,5.69,0.8356248231484894,10,45,7.127173103939955,2.08,5.69,0.9262804469214414,10,45
1761798408.3494809,req_hm7du43ok,True,True,1,1,6.7431177651635155,1.24,1.78,0.858342358761384,7,11,6.7431177651635155,1.24,1.78,0.858342358761384,7,11
1761798408.4193149,req_l4098vjws,True,True,1,1,5.305893123217233,0.91,1,0.9039220479644429,9,19,3.503513125592485,0.91,1,0.9645183007075598,9,19
1761798408.443317,req_3ex2vtxr7,True,True,1,1,11.787635287828834,1.53,7.32,0.7832096470502248,27,34,6.727956348413244,1.53,7.32,0.9396888881604101,27,34
